exact_match,f1_score,bleu,semantic_similarity,generation_time,response_length_chars,response_length_tokens,answer_containment,raw_answer,clean_answer,id,model,experiment,temperature,prompt_type
1.0,1.0,0.5081327481546147,0.9427226781845093,0.5777304172515869,46,5,1.0,Рамки с энтомологическими коллекциями бабочек.,Рамки с энтомологическими коллекциями бабочек.,43100,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9684378504753113,1.150508165359497,36,5,1.0,С первого года своего существования.,С первого года своего существования.,11382,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9779332280158997,0.5657727718353271,22,3,1.0,В условиях равновесия.,В условиях равновесия.,40667,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.23529411764705882,0.03458592114102736,0.5886842608451843,0.8499679565429688,106,13,0.4,"Субъективная полезность — это оценка полезности, основанная на личных предпочтениях и восприятии индивида.","Субъективная полезность — это оценка полезности, основанная на личных предпочтениях и восприятии индивида.",82095,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.1899589214128981,0.9666425585746765,0.5217289924621582,14,3,0.6666666666666666,До 250 метров.,До 250 метров.,68666,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.21364350319811698,0.8492617607116699,0.6220464706420898,43,4,1.0,Фонематическую и аллофонемную транскрипцию.,Фонематическую и аллофонемную транскрипцию.,10110,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9635277390480042,0.578272819519043,14,2,1.0,Франсуа Араго.,Франсуа Араго.,32722,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8387096774193549,0.591815015254445,0.8327832221984863,0.9871957302093506,106,17,0.9285714285714286,LGPL версии 2.1 была переименована в Lesser General Public License для уточнения её места в философии GNU.,LGPL версии 2.1 была переименована в Lesser General Public License для уточнения её места в философии GNU.,82684,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.992974042892456,0.6399941444396973,25,6,1.0,К IV тысячелетию до н. э.,К IV тысячелетию до н. э.,8246,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8,0.39763536438352537,0.8208034634590149,0.691274881362915,25,3,1.0,"Первые, пилотные эпизоды.","Первые, пилотные эпизоды.",21127,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.0,0.7135390043258667,0.8270492553710938,14,2,1.0,Старые сельца.,Старые сельца.,62530,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.8633400213704508,0.9829363226890564,1.976987361907959,60,8,1.0,На различных корневых видах и наборах характерных признаков.,На различных корневых видах и наборах характерных признаков.,57819,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9644815325737,0.6111595630645752,27,3,1.0,Механизм развития болезней.,Механизм развития болезней.,56310,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9786398410797119,0.6269047260284424,27,5,1.0,Из воды в окружающей среде.,Из воды в окружающей среде.,41447,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9291113018989563,0.70328688621521,25,4,1.0,Процедура Кэли — Диксона.,Процедура Кэли — Диксона.,43260,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9899095892906189,0.7382917404174805,16,3,1.0,И. С. Тургеневу.,И. С. Тургеневу.,42717,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8,0.2182269148961669,0.793810248374939,1.0726373195648193,23,4,0.6666666666666666,В графиню Софи д’Удето.,В графиню Софи д’Удето.,56395,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9807236194610596,0.6562385559082031,15,2,1.0,Закон минимума.,Закон минимума.,43996,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.0,0.0,0.7054939270019531,0.48447585105895996,20,3,0.0,К развитию эукариот.,К развитию эукариот.,29428,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9716370105743408,0.6919431686401367,14,3,1.0,В 1930-е годы.,В 1930-е годы.,44381,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8,0.1597357760615681,0.3556379973888397,0.6301476955413818,27,3,1.0,Для движения сперматозоида.,Для движения сперматозоида.,43070,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.23529411764705882,0.07858254245931845,0.6172826886177063,0.8246359825134277,77,8,0.2222222222222222,"Для моделирования физических, электронных, социальных и инженерных процессов.","Для моделирования физических, электронных, социальных и инженерных процессов.",5522,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8333333333333333,0.2748254571080018,0.9604827165603638,0.5748353004455566,51,5,0.7142857142857143,Клеточными перемещениями и дифференцировкой клеток.,Клеточными перемещениями и дифференцировкой клеток.,67989,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.30213753973567675,0.764656126499176,0.5863430500030518,35,5,1.0,На постоянный и переменный капитал.,На постоянный и переменный капитал.,69642,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.6690338253974915,0.6242482662200928,15,2,1.0,Кэррол Террелл.,Кэррол Террелл.,66072,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9836413264274597,0.6427700519561768,23,2,1.0,Поверхностный водосбор.,Поверхностный водосбор.,17874,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.6147881529512643,0.7584092020988464,0.6623539924621582,27,5,1.0,"Дьявол ест всё, кроме мёда.","Дьявол ест всё, кроме мёда.",63545,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8,0.4111336169005198,0.7070000767707825,1.1460847854614258,23,6,1.0,В отличие от РЛС с СДЦ.,В отличие от РЛС с СДЦ.,20391,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.3655552228545123,0.8855737447738647,0.6514828205108643,37,5,1.0,"Опера ""Повесть о настоящем человеке"".","Опера ""Повесть о настоящем человеке"".",74866,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.3636363636363636,0.12605968092174913,0.7310274839401245,0.5351274013519287,76,9,1.0,"Т-образными, П-образными, с двумя наклонными стойками и консольными свесами.","Т-образными, П-образными, с двумя наклонными стойками и консольными свесами.",24041,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.5,0.0,0.7427526116371155,0.4640953540802002,10,1,0.3333333333333333,Дисперсия.,Дисперсия.,73030,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.9838890433311462,0.7158267498016357,28,4,1.0,От уровня процентной ставки.,От уровня процентной ставки.,74275,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.21364350319811698,0.7562525868415833,0.5077755451202393,21,4,1.0,17 декабря 1918 года.,17 декабря 1918 года.,65989,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.5,0.1597357760615681,0.8877052664756775,0.5639512538909912,12,3,1.0,В 2008 году.,В 2008 году.,31342,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8,0.31947155212313627,0.8295938968658447,0.9977822303771973,32,3,1.0,При ультрафиолетовой фотосъёмке.,При ультрафиолетовой фотосъёмке.,84279,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9822613596916199,0.5391266345977783,13,2,1.0,В украинском.,В украинском.,1127,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.30213753973567675,0.9448935985565186,0.5189652442932129,36,5,1.0,На французском и итальянском языках.,На французском и итальянском языках.,12494,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.9776630401611328,0.6139650344848633,12,3,1.0,В 1728 году.,В 1728 году.,15511,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.9333333333333333,0.4111336169005198,0.984687864780426,0.7095546722412109,50,7,0.875,В окислении органических соединений и синтезе АТФ.,В окислении органических соединений и синтезе АТФ.,68567,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9888208508491516,1.3506245613098145,36,4,1.0,Самки сатурнии Coscinocera hercules.,Самки сатурнии Coscinocera hercules.,25173,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.97731614112854,0.6325337886810303,36,4,1.0,Для колонизации Молуккских островов.,Для колонизации Молуккских островов.,3568,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.39763536438352537,0.950333833694458,0.677220344543457,21,4,1.0,Удилище длиной 4—7 м.,Удилище длиной 4—7 м.,78827,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.5,0.27516060407455223,0.969045877456665,0.6533875465393066,15,2,0.5,Десять пилотов.,Десять пилотов.,44545,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.75,0.36720562698935927,0.9649595022201538,0.6861703395843506,76,9,0.8571428571428571,"Особенности жилкования крыльев и форма волосков, модифицированных в чешуйки.","Особенности жилкования крыльев и форма волосков, модифицированных в чешуйки.",52772,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
0.0,0.0,0.0,0.16952086985111237,0.5625929832458496,3,1,0.0,Да.,Да.,81869,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.6147881529512643,0.9595787525177002,0.6565377712249756,41,6,1.0,Для просушки дорог после зимнего периода.,Для просушки дорог после зимнего периода.,10495,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,1.0000001192092896,0.725693941116333,27,3,1.0,Национальный банк Словакии.,Национальный банк Словакии.,61998,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9710227847099304,0.635237455368042,43,5,1.0,Известные зарубежные фантасты того времени.,Известные зарубежные фантасты того времени.,64235,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9538751244544983,0.6544687747955322,9,2,1.0,5536 км².,5536 км².,45398,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9842512011528015,0.5490331649780273,41,5,1.0,Первые подробные карты поверхности Марса.,Первые подробные карты поверхности Марса.,82665,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9710220694541931,0.7427067756652832,16,2,1.0,Лихорадка денге.,Лихорадка денге.,46403,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9874786734580994,0.5766997337341309,23,4,1.0,Около 26 тысяч человек.,Около 26 тысяч человек.,5049,gpt-4o,zero_shot,0.0,make_zero_shot_prompt
